Row ID,Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3981,US-2024-102291,"May 02, 2024",05/06/2024,Lucas Young,Consumer,West,Office Supplies,Appliances,Avanti Refrigerator Deluxe,152.78,1.0,0.1,49.32
3982,US-2021-102843,04-Feb-2021,2021-02-10,Kavya Chen,Consumer,Central,Office Supplies,Labels,Sharpie Label Tape Value,14.99,2.0,0.15,9.02
3983,US-2023-101240,"October 08, 2023",10/13/2023,Isabella Young,Corporate,Central,Furniture,Bookcases,O'Sullivan Bookcase Pro,895.4,5.0,0.4,-171.88
3984,US-2021-102184,"September 12, 2021",09/17/2021,Ravi Young,Home Office,West,Technology,Machines,Lexmark Printer Classic,1885.32,4.0,0.2,92.39
3985,US-2022-100308,04/01/2022,08-Jan-2022,Nina Garcia,Home Office,South,Office Supplies,Art,Sharpie Marker Set Classic,32.79,2.0,0.0,
3986,US-2023-101984,"October 17, 2023",10/21/2023,Omar Anderson,Consumer,Central,Furniture,Bookcases,O'Sullivan Bookcase Standard,201.15,1.0,0.1,38.74
3987,US-2021-102425,"July 11, 2021",07/13/2021,Omar Young,Consumer,East,Office Supplies,Art,Prismacolor Pencils Classic,41.48,3.0,0.0,24.08
3988,US-2022-103256,15-Nov-2022,2022-11-19,Grace Walker,Consumer,East,Office Supplies,Binders,GBC Binding System Classic,14.39,1.0,0.1,7.71
3989,US-2023-100375,07/22/2023,26/07/2023,Omar Brown,Consumer,East,Furniture,Furnishings,Tenex Chairmat Classic,56.29,1.0,0.2,17.85
3990,US-2024-100759,20/09/2024,23-Sep-2024,Lucas Johnson,Consumer,East,Technology,Accessories,Logitech Mouse Standard,129.01,2.0,0.1,59.4
3991,US-2022-100107,2022-03-02,"March 03, 2022",Grace Brown,Home Office,West,Office Supplies,Binders,Acco Binder Deluxe,15.9,1.0,0.3,7.08
3992,US-2022-100832,15/12/2022,20-Dec-2022,Daniel King,Consumer,South,Office Supplies,Art,Prismacolor Pencils Standard,70.98,5.0,0.0,40.98
3993,US-2024-102423,2024-09-21,"September 25, 2024",Ananya Garcia,Home Office,East,Office Supplies,Art,Sharpie Marker Set Standard,12.39,2.0,0.7,-4.78
3994,US-2022-102544,01/08/2022,06-Aug-2022,Sofia Patel,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Standard,260.62,1.0,0.0,73.54
3995,US-2024-101067,03-Nov-2024,2024-11-10,Daniel Garcia,Consumer,South,Technology,Accessories,Belkin Cable Deluxe,129.65,3.0,0.1,52.04
3996,US-2021-101788,06/09/2021,10-Sep-2021,Amit Nair,Consumer,East,Office Supplies,Fasteners,Bostitch Staples Standard,20.13,4.0,0.0,13.81
3997,US-2023-100856,09/20/2023,26/09/2023,Wei Garcia,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Pro,13.06,1.0,0.2,5.67
3998,US-2024-102535,06/07/2024,11/06/2024,Zoe Brown,Consumer,West,Office Supplies,Storage,IRIS Storage Box Classic,29.14,1.0,0.4,2.16
3999,US-2023-103279,2023-08-21,"August 27, 2023",Yusuf Lee,Consumer,East,Office Supplies,Art,Newell Scissors Classic,26.04,2.0,0.1,13.66
4000,US-2023-102292,08/28/2023,31/08/2023,Priya Young,Consumer,East,Office Supplies,Paper,HP Premium Paper Value,6.09,4.0,0.8,-5.37
4001,US-2021-100912,2021-05-03,"May 05, 2021",Arjun Garcia,Corporate,Central,Office Supplies,Appliances,Honeywell Fan Classic,418.65,2.0,0.0,155.69
4002,US-2022-101749,"February 11, 2022",02/15/2022,Hannah Walker,Consumer,Central,Technology,Copiers,Canon imageCLASS Copier Standard,1366.8,2.0,0.0,266.43
4003,US-2024-101914,"September 30, 2024",10/03/2024,Amit Thomas,Home Office,West,Office Supplies,Labels,Sharpie Label Tape Standard,45.77,4.0,0.0,30.32
4004,US-2024-100761,"September 02, 2024",09/08/2024,James Chen,Consumer,Central,Furniture,Tables,Bevis Table Classic,300.94,1.0,0.0,75.13
4005,US-2024-101477,21-Aug-2024,2024-08-24,Ethan Clark,Consumer,West,Office Supplies,Art,Sharpie Marker Set Pro,108.58,6.0,0.2,50.21
4006,US-2024-102225,"July 31, 2024",08/04/2024,Nina Garcia,Corporate,West,Office Supplies,Fasteners,ACCO Fasteners Pro,5.35,1.0,0.0,3.89
4007,US-2022-100354,21-Aug-2022,2022-08-27,Isabella Lee,Consumer,Central,Office Supplies,Appliances,Avanti Refrigerator Value,63.18,1.0,0.3,8.09
4008,US-2024-102862,"November 15, 2024",11/21/2024,Maria Wilson,Home Office,West,Office Supplies,Labels,Avery Label Set Standard,7.22,2.0,0.6,1.51
4009,US-2023-101019,09-Aug-2023,2023-08-14,Priya Young,Consumer,West,Office Supplies,Art,Sharpie Marker Set Standard,57.12,5.0,0.1,29.96
4010,US-2023-102499,07-Oct-2023,2023-10-12,Hannah Thomas,Home Office,East,Furniture,Tables,Bevis Table Pro,437.84,1.0,0.0,93.39
4011,US-2024-101319,06/12/2024,09-Dec-2024,Amit Young,Consumer,West,Technology,Copiers,Canon imageCLASS Copier Deluxe,2791.4,3.0,0.4,-1031.09
4012,US-2024-100569,2024-09-10,"September 17, 2024",Kavya Walker,Consumer,East,Office Supplies,Supplies,Stanley Hole Punch Value,104.77,3.0,0.1,51.01
4013,US-2024-101544,16/12/2024,19-Dec-2024,Daniel Anderson,Corporate,Central,Office Supplies,Storage,Fellowes File Cart Deluxe,317.16,6.0,0.6,-132.09
4014,US-2022-102941,02-Nov-2022,2022-11-04,Nina Lee,Consumer,South,Furniture,Furnishings,Tenex Chairmat Classic,25.99,1.0,0.4,1.96
4015,US-2021-102710,12/31/2021,05/01/2022,Amit Rodriguez,Consumer,Central,Furniture,Tables,Bretford Conference Table Classic,252.86,1.0,,-62.58
4016,US-2022-102991,07/16/2022,19/07/2022,Yusuf Thomas,Home Office,East,Office Supplies,Storage,SAFCO Storage Bin Deluxe,37.84,2.0,0.0,16.83
4017,US-2022-103299,18/08/2022,23-Aug-2022,Emma Martinez,Home Office,West,Technology,Accessories,Logitech Mouse Deluxe,,1.0,0.1,23.22
4018,US-2022-101711,27-May-2022,2022-05-31,Wei Garcia,Consumer,East,Office Supplies,Art,Prismacolor Pencils Classic,49.63,4.0,0.1,27.27
4019,US-2021-100232,"June 13, 2021",06/16/2021,Mateo Anderson,Consumer,East,Furniture,Tables,Chromcraft Round Table Value,967.76,3.0,0.2,64.47
4020,US-2023-101243,02/20/2023,23/02/2023,Mateo Lee,Corporate,East,Office Supplies,Paper,HP Premium Paper Standard,32.66,4.0,0.15,17.82
4021,US-2024-103201,"May 21, 2024",05/24/2024,Nina Garcia,Consumer,Central,Technology,Copiers,Canon imageCLASS Copier Value,1173.16,1.0,0.15,82.81
4022,US-2022-101183,30-Jan-2022,2022-02-02,Ananya Patel,Consumer,West,Furniture,Bookcases,O'Sullivan Bookcase Standard,145.7,1.0,0.0,36.16
4023,US-2022-100093,"May 15, 2022",05/19/2022,Nina Rodriguez,Corporate,West,Office Supplies,Fasteners,ACCO Fasteners Pro,10.56,2.0,0.15,6.23
4024,US-2024-101039,"August 18, 2024",08/22/2024,Daniel Davis,Consumer,Central,Furniture,Tables,Bevis Table Deluxe,1348.49,3.0,0.0,349.92
4025,US-2024-101746,23/12/2024,28-Dec-2024,Sofia King,Consumer,East,Furniture,Tables,Bevis Table Standard,321.58,1.0,0.0,78.74
4026,US-2022-102343,"January 30, 2022",02/05/2022,Sofia Kumar,Consumer,East,Technology,Machines,Zebra Label Printer Standard,661.19,1.0,0.3,-65.96
4027,US-2022-102573,06/29/2022,02/07/2022,Ravi Clark,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Classic,139.11,2.0,0.1,43.42
4028,US-2024-100538,27-Dec-2024,2025-01-01,Grace Johnson,Home Office,Central,Office Supplies,Art,Prismacolor Pencils Pro,6.52,1.0,0.5,1.27
4029,US-2021-100207,11-Jul-2021,2021-07-18,Grace Clark,Corporate,South,Office Supplies,Labels,Sharpie Label Tape Deluxe,5.66,2.0,0.7,-0.81
4030,US-2022-100737,2022-03-15,"March 20, 2022",Ravi Young,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,45.5,6.0,0.5,8.49
4031,US-2021-103149,06-Jan-2021,2021-01-09,Amit Clark,Corporate,Central,Office Supplies,Paper,HP Premium Paper Deluxe,51.27,4.0,0.15,29.14
4032,US-2021-102770,13/08/2021,15-Aug-2021,Wei Clark,Corporate,East,Furniture,Tables,Bevis Table Value,550.61,2.0,0.0,133.29
4033,US-2023-101283,2023-05-17,"May 23, 2023",Sofia Clark,Consumer,West,Technology,Accessories,Belkin Cable Pro,111.18,3.0,0.0,56.17
4034,US-2021-100257,06/08/2021,10-Aug-2021,Mateo Davis,Consumer,Central,Technology,Copiers,Canon imageCLASS Copier Pro,3120.46,5.0,0.4,-975.38
4035,US-2022-103330,"January 12, 2022",01/18/2022,Grace Rodriguez,Consumer,East,Office Supplies,Art,Prismacolor Pencils Standard,14.37,1.0,0.1,7.76
4036,US-2021-100446,06/10/2021,09-Oct-2021,Nina King,Consumer,South,Technology,Phones,Apple iPhone Accessory Standard,408.48,1.0,0.0,126.84
4037,US-2024-101033,01-Dec-2024,2024-12-06,Arjun Walker,Home Office,South,Furniture,Tables,Chromcraft Round Table Standard,597.88,2.0,0.0,137.22
4038,US-2023-101784,05/16/2023,17/05/2023,Nina Johnson,Corporate,Central,Furniture,Tables,Chromcraft Round Table Pro,259.23,2.0,0.3,-34.08
4039,US-2021-102241,06/12/2021,13-Dec-2021,Kenji Nair,Consumer,South,Office Supplies,Appliances,Hoover Vacuum Classic,208.93,3.0,0.3,35.12
4040,US-2023-100327,2023-09-08,"September 12, 2023",Kenji Davis,Consumer,West,Technology,Machines,Lexmark Printer Deluxe,613.56,1.0,0.0,135.1
4041,US-2023-101753,2023-08-01,"August 05, 2023",Wei Davis,Consumer,Central,Office Supplies,Envelopes,Poly String Envelope Classic,105.42,5.0,0.0,65.15
4042,US-2021-100180,11/19/2021,23/11/2021,Nina Wright,Corporate,West,Office Supplies,Storage,IRIS Storage Box Standard,519.85,6.0,0.15,176.13
4043,US-2024-102054,"July 25, 2024",07/29/2024,Zoe King,Home Office,East,Office Supplies,Envelopes,Kraft Clasp Envelope Value,68.56,5.0,0.1,37.56
4044,US-2023-100321,"August 28, 2023",08/31/2023,Emma Davis,Home Office,East,Office Supplies,Fasteners,ACCO Fasteners Value,13.11,2.0,0.2,8.23
4045,US-2021-100393,03/08/2021,12/03/2021,Arjun Davis,Home Office,East,Office Supplies,Supplies,Elmer's Glue Pack Deluxe,96.15,3.0,0.1,46.63
4046,US-2023-102284,13/09/2023,19-Sep-2023,Yusuf Wright,Consumer,South,Furniture,Bookcases,Bush Classic Bookcase Deluxe,541.02,3.0,0.0,177.26
4047,US-2021-101007,24/07/2021,27-Jul-2021,Hannah Brown,Corporate,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Classic,36.5,2.0,0.0,22.71
4048,US-2024-101191,29/09/2024,03-Oct-2024,Priya Rodriguez,Consumer,East,Technology,Accessories,Belkin Cable Value,214.9,5.0,0.0,106.22
4049,US-2021-102210,2021-10-18,"October 21, 2021",Amit Clark,Consumer,Central,Technology,Copiers,Hewlett Packard Copier Deluxe,1172.01,1.0,0.2,23.16
4050,US-2023-102339,"September 02, 2023",09/05/2023,Hannah Wilson,Corporate,Central,Furniture,Furnishings,Eldon Desk Lamp Classic,52.4,1.0,0.1,
4051,US-2024-100178,09/08/2024,11/09/2024,Ravi Chen,Consumer,East,Office Supplies,Binders,Wilson Jones Binder Standard,41.05,2.0,0.0,24.39
4052,US-2022-101398,2022-05-03,"May 07, 2022",Olivia Johnson,Corporate,West,Office Supplies,Binders,GBC Binding System Deluxe,46.12,2.0,0.0,27.49
4053,US-2021-100412,04/09/2021,07-Sep-2021,Amit Clark,Consumer,Central,Office Supplies,Binders,GBC Binding System Standard,107.44,6.0,0.15,53.96
4054,US-2021-101409,02/12/2021,17/02/2021,Ananya Smith,Consumer,South,Office Supplies,Storage,Fellowes File Cart Deluxe,276.21,3.0,0.0,113.3
4055,US-2023-102232,07-Apr-2023,2023-04-08,Mateo Wright,Consumer,Central,Office Supplies,Fasteners,Bostitch Staples Value,8.64,1.0,0.0,6.33
4056,US-2022-102289,22/10/2022,29-Oct-2022,Grace Martinez,Home Office,South,Office Supplies,Fasteners,ACCO Fasteners Standard,12.8,2.0,0.15,8.58
4057,US-2024-101150,12-Jan-2024,2024-01-19,Sofia Davis,Consumer,East,Office Supplies,Supplies,Elmer's Glue Pack Value,39.14,3.0,0.5,2.79
4058,US-2022-100407,05/12/2022,08-Dec-2022,Laura Johnson,Home Office,South,Office Supplies,Storage,Fellowes File Cart Deluxe,91.86,1.0,0.0,37.62
4059,US-2023-102055,23-Dec-2023,2023-12-25,James Wilson,Corporate,Central,Technology,Phones,Apple iPhone Accessory Classic,415.38,3.0,0.6,-354.66
4060,US-2023-100443,26/04/2023,30-Apr-2023,Hannah Martinez,Corporate,West,Office Supplies,Appliances,Avanti Refrigerator Deluxe,64.34,1.0,0.5,-15.85
4061,US-2024-102192,"June 16, 2024",06/19/2024,James Kumar,Consumer,East,Office Supplies,Envelopes,Kraft Clasp Envelope Standard,60.56,4.0,0.1,35.99
4062,US-2024-101934,"December 07, 2024",12/14/2024,Isabella Clark,Consumer,West,Furniture,Bookcases,O'Sullivan Bookcase Standard,454.54,2.0,0.2,46.42
4063,US-2022-102468,27-Apr-2022,2022-05-04,Laura Young,Home Office,Central,Office Supplies,Art,Sharpie Marker Set Classic,32.96,2.0,0.0,18.65
4064,US-2023-100756,08/23/2023,24/08/2023,James Thomas,Corporate,South,Office Supplies,Paper,Boise Copy Paper Value,19.43,2.0,0.15,11.82
4065,US-2023-102630,21-Apr-2023,2023-04-26,Maria Thomas,Consumer,Central,Furniture,Furnishings,Tenex Chairmat Deluxe,85.65,2.0,0.3,21.36
4066,US-2022-102572,"December 25, 2022",12/31/2022,Kavya Chen,Consumer,South,Office Supplies,Storage,Fellowes File Cart Standard,359.05,4.0,0.1,121.52
4067,US-2022-102991,16/07/2022,19-Jul-2022,Yusuf Thomas,Home Office,East,Office Supplies,Art,Prismacolor Pencils Classic,15.83,1.0,0.1,8.08
4068,US-2021-102167,2021-12-04,"December 07, 2021",Emma Clark,Home Office,Central,Office Supplies,Art,Newell Scissors Classic,72.82,4.0,0.0,43.83
4069,US-2023-101280,19/05/2023,24-May-2023,Carlos Davis,Corporate,Central,Technology,Machines,Lexmark Printer Standard,953.13,3.0,0.3,-103.37
4070,US-2024-101855,"October 20, 2024",10/26/2024,Mia Walker,Consumer,Central,Technology,Accessories,Belkin Cable Classic,177.53,5.0,0.0,91.11
4071,US-2022-101839,02/27/2022,04/03/2022,Emma Garcia,Consumer,West,Furniture,Tables,Bevis Table Standard,1621.14,4.0,0.2,165.73
4072,US-2023-101817,2023-04-18,"April 22, 2023",James Thomas,Consumer,East,Technology,Machines,Cubify 3D Printer Value,1565.33,2.0,0.0,332.04
4073,US-2022-100577,2022-08-10,"August 14, 2022",Yusuf Wilson,Corporate,West,Office Supplies,Binders,Acco Binder Pro,14.52,1.0,0.4,5.33
4074,US-2023-100010,"July 18, 2023",07/21/2023,Grace Martinez,Consumer,South,Office Supplies,Binders,GBC Binding System Pro,57.47,3.0,0.0,34.84
4075,US-2022-100519,"May 08, 2022",05/11/2022,Laura Johnson,Consumer,East,Furniture,Furnishings,Tenex Chairmat Pro,36.93,1.0,0.0,17.21
4076,US-2021-102271,04/02/2021,06/04/2021,Olivia Thomas,Consumer,West,Office Supplies,Storage,SAFCO Storage Bin Value,34.51,1.0,0.6,-16.57
4077,US-2023-100480,"September 09, 2023",09/12/2023,Omar King,Consumer,Central,Furniture,Bookcases,Sauder Bookcase Pro,368.02,1.0,0.15,50.34
4078,US-2024-101922,"January 13, 2024",01/20/2024,Daniel Clark,Home Office,East,Technology,Machines,Lexmark Printer Standard,880.39,1.0,0.1,87.61
4079,US-2024-100298,01/08/2024,04-Aug-2024,Kenji Anderson,Corporate,East,Furniture,Tables,Bevis Table Deluxe,1717.43,6.0,0.4,-324.61
4080,US-2021-103020,18/08/2021,22-Aug-2021,Maria Young,Corporate,Central,Office Supplies,Paper,Boise Copy Paper Standard,58.83,5.0,0.0,38.54
4081,US-2024-100235,23/10/2024,28-Oct-2024,Sofia Smith,Home Office,South,Furniture,Chairs,Harbour Creations Chair Pro,647.66,3.0,0.0,229.85
4082,US-2024-102531,09/28/2024,02/10/2024,Lucas Martinez,Corporate,East,Office Supplies,Binders,Acco Binder Value,20.86,1.0,0.0,12.19
4083,US-2023-102159,2023-08-31,"September 04, 2023",Ravi Walker,Corporate,West,Technology,Machines,Cubify 3D Printer Standard,544.83,1.0,0.1,76.53
4084,US-2021-103325,03/29/2021,02/04/2021,Ethan Johnson,Consumer,West,Office Supplies,Paper,Xerox Multipurpose Paper Value,27.32,4.0,0.0,17.31
4085,US-2022-102930,05/16/2022,17/05/2022,Ethan Garcia,Consumer,East,Technology,Accessories,Belkin Cable Deluxe,394.04,6.0,0.0,198.15
4086,US-2024-100117,04-Oct-2024,2024-10-09,Ananya Kumar,Corporate,Central,Office Supplies,Labels,Sharpie Label Tape Pro,,2.0,0.4,5.24
4087,US-2024-102460,"January 13, 2024",01/14/2024,Liam Chen,Home Office,Central,Office Supplies,Binders,Acco Binder Deluxe,3.95,1.0,0.7,-1.06
4088,US-2022-100266,"July 27, 2022",07/31/2022,Zoe Wright,Consumer,East,Furniture,Bookcases,Sauder Bookcase Standard,120.81,1.0,0.5,-49.13
4089,US-2022-101228,01/11/2022,05-Nov-2022,Amit Clark,Home Office,South,Technology,Copiers,Canon imageCLASS Copier Standard,5523.74,4.0,0.0,1136.94
4090,US-2022-101454,2022-12-25,"December 30, 2022",Wei Chen,Home Office,East,Office Supplies,Binders,Wilson Jones Binder Classic,16.82,2.0,0.4,5.33
4091,US-2024-100144,2024-06-25,"July 02, 2024",Arjun Garcia,Consumer,West,Technology,Phones,Cisco IP Phone Standard,1340.54,4.0,0.1,282.03
4092,US-2021-100063,2021-12-14,"December 17, 2021",Yusuf Chen,Consumer,South,Furniture,Tables,Bretford Conference Table Deluxe,481.23,1.0,0.0,132.55
4093,US-2021-102658,05-May-2021,2021-05-09,Omar Chen,Home Office,East,Office Supplies,Art,Newell Scissors Standard,39.94,3.0,0.0,22.59
4094,US-2024-100664,21-Jul-2024,2024-07-25,Omar Davis,Consumer,South,Furniture,Chairs,Global Deluxe Chair Classic,1491.0,6.0,0.0,455.53
4095,US-2024-102743,02-Dec-2024,2024-12-06,Chloe Davis,Corporate,Central,Furniture,Bookcases,Sauder Bookcase Deluxe,150.99,1.0,0.0,38.95
4096,US-2022-101123,"March 16, 2022",03/22/2022,Ethan Chen,Home Office,Central,Office Supplies,Labels,Sharpie Label Tape Value,20.02,2.0,0.0,13.54
4097,US-2022-101020,"February 18, 2022",02/20/2022,Sofia Wilson,Consumer,East,Furniture,Chairs,Hon Task Chair Pro,429.88,2.0,0.15,81.15
4098,US-2021-102358,07/11/2021,15/07/2021,Arjun Wilson,Corporate,East,Furniture,Chairs,Hon Task Chair Deluxe,80.71,1.0,0.6,-53.11
4099,US-2024-100424,2024-07-11,"July 15, 2024",Hannah Walker,Corporate,West,Office Supplies,Art,Sharpie Marker Set Classic,32.28,2.0,0.15,17.39
4100,US-2024-100325,11-Oct-2024,2024-10-15,Daniel Wright,Consumer,South,Office Supplies,Storage,Fellowes File Cart Deluxe,277.0,3.0,0.15,79.67
4101,US-2022-100855,15/09/2022,19-Sep-2022,Carlos King,Consumer,Central,Furniture,Chairs,Harbour Creations Chair Standard,469.16,2.0,0.0,148.12
4102,US-2022-101359,2022-12-25,"December 31, 2022",Maria Clark,Consumer,Central,Technology,Copiers,Hewlett Packard Copier Deluxe,5518.29,3.0,0.2,19.97
4103,US-2022-101889,26/02/2022,05-Mar-2022,Nina Lee,Consumer,East,Office Supplies,Appliances,Hoover Vacuum Deluxe,701.52,6.0,0.0,280.67
4104,US-2021-103218,2021-11-24,"November 28, 2021",Kavya Wilson,Consumer,South,Office Supplies,Fasteners,Bostitch Staples Deluxe,9.46,2.0,0.0,6.79
4105,US-2022-101149,2022-09-16,"September 21, 2022",Kavya Clark,Home Office,Central,Technology,Copiers,Canon imageCLASS Copier Value,1309.66,1.0,0.2,28.47
4106,US-2021-100373,20/02/2021,26-Feb-2021,Priya Patel,Consumer,West,Office Supplies,Envelopes,Kraft Clasp Envelope Standard,14.29,2.0,0.4,4.1
4107,US-2024-100184,05/12/2024,16/05/2024,Maria Smith,Home Office,Central,Office Supplies,Paper,HP Premium Paper Deluxe,41.07,6.0,0.4,16.9
4108,US-2021-103168,01/15/2021,20/01/2021,Sofia Anderson,Corporate,Central,Office Supplies,Supplies,Stanley Hole Punch Value,158.77,6.0,0.0,89.42
4109,US-2024-100248,24-Oct-2024,2024-10-29,Lucas Martinez,Consumer,Central,Office Supplies,Binders,Wilson Jones Binder Value,58.0,5.0,0.0,36.08
4110,US-2024-103209,18-Jan-2024,2024-01-23,Chloe Patel,Consumer,Central,Office Supplies,Envelopes,Kraft Clasp Envelope Value,16.68,2.0,0.0,10.0
4111,US-2024-100060,2024-10-19,"October 21, 2024",Carlos Kumar,Consumer,West,Office Supplies,Envelopes,Kraft Clasp Envelope Value,71.13,5.0,0.2,34.06
4112,US-2023-101826,11/14/2023,19/11/2023,Grace Rodriguez,Home Office,Central,Technology,Machines,Lexmark Printer Value,553.23,2.0,0.2,17.51
4113,US-2024-101297,20/10/2024,22-Oct-2024,Ethan Davis,Home Office,Central,Office Supplies,Fasteners,Bostitch Staples Value,7.15,1.0,0.15,4.64
4114,US-2023-101017,25/04/2023,28-Apr-2023,Arjun Anderson,Consumer,East,Office Supplies,Binders,GBC Binding System Value,13.1,1.0,0.1,7.06
4115,US-2021-100050,29/12/2021,02-Jan-2022,Laura Clark,Consumer,West,Furniture,Bookcases,Sauder Bookcase Pro,190.29,1.0,0.2,22.65
4116,US-2022-101341,10/10/2022,13/10/2022,,Corporate,South,Furniture,Furnishings,Eldon Desk Lamp Value,46.61,2.0,0.3,11.27
4117,US-2021-101906,14/07/2021,18-Jul-2021,Hannah Lee,Corporate,East,Furniture,Tables,Bevis Table Standard,624.18,2.0,0.2,49.8
4118,US-2024-102533,14/08/2024,18-Aug-2024,Wei King,Home Office,East,Technology,Accessories,Logitech Mouse Classic,32.54,1.0,0.2,13.52
4119,US-2022-101164,29/07/2022,03-Aug-2022,Priya Wright,Corporate,South,Furniture,Chairs,Hon Task Chair Deluxe,568.05,3.0,0.2,66.96
4120,US-2022-102429,08/05/2022,11-May-2022,Kavya Anderson,Home Office,East,Furniture,Tables,Bevis Table Standard,1079.11,4.0,0.4,-303.72
4121,US-2024-101708,"January 25, 2024",01/28/2024,Hannah Patel,Consumer,Central,Furniture,Bookcases,Bush Classic Bookcase Deluxe,227.15,1.0,0.0,72.22
4122,US-2021-100002,10/13/2021,19/10/2021,Carlos Patel,Consumer,East,Furniture,Bookcases,O'Sullivan Bookcase Classic,97.12,1.0,0.0,29.04
4123,US-2021-100556,2021-04-22,"April 25, 2021",James Kumar,Home Office,Central,Office Supplies,Supplies,Elmer's Glue Pack Classic,26.28,1.0,0.1,14.17
4124,US-2023-103040,11/10/2023,16/11/2023,Carlos Wright,Corporate,Central,Office Supplies,Paper,HP Premium Paper Deluxe,52.32,6.0,0.3,27.51
4125,US-2022-101634,2022-06-22,"June 24, 2022",Omar King,Consumer,East,Technology,Machines,Cubify 3D Printer Pro,765.31,1.0,0.0,174.41
4126,US-2024-100346,12/30/2024,02/01/2025,Zoe Lee,Corporate,Central,Furniture,Tables,Chromcraft Round Table Deluxe,222.08,1.0,0.4,-42.16
4127,US-2023-102720,"April 11, 2023",04/15/2023,Amit Wilson,Consumer,East,Office Supplies,Supplies,Elmer's Glue Pack Standard,63.0,3.0,0.2,29.01
4128,US-2023-101765,01/04/2023,11/01/2023,Olivia Kumar,Consumer,South,Office Supplies,Fasteners,ACCO Fasteners Standard,8.62,2.0,0.4,4.13
4129,US-2023-101465,"May 31, 2023",06/01/2023,Priya Brown,Corporate,South,Office Supplies,Storage,Fellowes File Cart Standard,167.9,2.0,0.0,68.63
4130,US-2024-100935,08/13/2024,18/08/2024,Mateo Clark,Corporate,Central,Office Supplies,Envelopes,Poly String Envelope Pro,123.82,6.0,0.0,73.4
4131,US-2024-103165,"October 18, 2024",10/25/2024,Daniel King,Consumer,East,Office Supplies,Art,Sharpie Marker Set Classic,2.68,1.0,0.8,-2.96
4132,US-2022-100122,"May 06, 2022",05/13/2022,Hannah Kumar,Consumer,Central,Office Supplies,Envelopes,Poly String Envelope Value,5.16,1.0,0.0,3.21
4133,US-2022-100462,"July 08, 2022",07/12/2022,Sofia Smith,Consumer,East,Office Supplies,Storage,SAFCO Storage Bin Standard,615.31,5.0,0.0,287.27
4134,US-2021-102105,11/08/2021,12/11/2021,Mia Smith,Home Office,Central,Office Supplies,Paper,Boise Copy Paper Pro,45.81,4.0,0.1,28.28
4135,US-2023-101222,"May 22, 2023",05/24/2023,Yusuf Lee,Home Office,West,Office Supplies,Supplies,Elmer's Glue Pack Pro,30.15,2.0,0.0,17.09
4136,US-2024-103060,08/07/2024,09/08/2024,Isabella Young,Home Office,Central,Office Supplies,Supplies,Stanley Hole Punch Standard,44.87,2.0,0.0,24.22
4137,US-2021-100932,14-Jun-2021,2021-06-17,Ravi Kumar,Home Office,Central,Office Supplies,Binders,GBC Binding System Standard,19.92,2.0,,8.23
4138,US-2023-100098,2023-04-09,"April 14, 2023",Hannah Davis,Corporate,West,Furniture,Tables,Chromcraft Round Table Classic,202.59,1.0,0.3,-17.53
4139,US-2022-102152,08/24/2022,27/08/2022,Amit Kumar,Consumer,South,Office Supplies,Storage,SAFCO Storage Bin Value,71.14,1.0,0.0,30.8
4140,US-2024-102595,05-Oct-2024,2024-10-11,Isabella Young,Consumer,West,Office Supplies,Storage,IRIS Storage Box Pro,197.59,2.0,0.0,82.37
4141,US-2023-101203,"September 29, 2023",10/06/2023,Noah Chen,Consumer,Central,Office Supplies,Fasteners,ACCO Fasteners Deluxe,19.75,3.0,0.15,12.73
4142,US-2024-100158,"September 19, 2024",09/23/2024,Noah Wright,Corporate,Central,Office Supplies,Storage,Fellowes File Cart Pro,55.53,2.0,0.7,-47.29
4143,US-2023-102325,2023-02-27,"March 02, 2023",Emma Young,Home Office,South,Furniture,Chairs,Hon Task Chair Pro,64.64,2.0,0.7,-73.78
4144,US-2021-102708,10/07/2021,14/10/2021,Isabella Chen,Home Office,South,Technology,Accessories,Belkin Cable Standard,40.3,1.0,0.1,18.52
4145,US-2023-102281,"May 24, 2023",05/30/2023,Noah Kumar,Corporate,West,Technology,Accessories,Logitech Mouse Pro,23.02,1.0,0.5,0.35
4146,US-2021-100227,31/03/2021,04-Apr-2021,Omar Brown,Consumer,West,Office Supplies,Storage,SAFCO Storage Bin Pro,109.24,1.0,0.2,33.81
4147,US-2021-100343,"April 25, 2021",04/30/2021,Grace Smith,Corporate,East,Office Supplies,Art,Prismacolor Pencils Pro,17.73,2.0,0.3,6.77
4148,US-2024-100187,2024-12-24,"December 31, 2024",Grace Clark,Consumer,South,Office Supplies,Storage,SAFCO Storage Bin Deluxe,91.17,1.0,0.0,37.0
4149,US-2021-103126,02/06/2021,07/02/2021,Olivia Lee,Home Office,West,Office Supplies,Appliances,Hoover Vacuum Standard,585.24,4.0,0.15,140.74
4150,US-2023-103224,30/05/2023,02-Jun-2023,Maria Garcia,Home Office,West,Furniture,Furnishings,Tenex Chairmat Pro,70.9,1.0,0.0,29.83
